"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2014","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1,709","62.3"
"CENSUS","2014","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,709","62.3"
"CENSUS","2014","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","2,855","68.6"
"CENSUS","2014","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,855","68.6"
"CENSUS","2014","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","5,712","54.6"
"CENSUS","2014","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,712","54.6"
"CENSUS","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","75,495","53.1"
"CENSUS","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","75,495","53.1"
"CENSUS","2014","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","884","(H)"
"CENSUS","2014","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","884","(H)"
"CENSUS","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","8,681","48.2"
"CENSUS","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8,681","48.2"
"CENSUS","2011","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","61",""
"CENSUS","2011","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","330",""
"CENSUS","2011","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","603",""
"CENSUS","2011","YEAR","","STATE","OREGON","41","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,277",""
"CENSUS","2011","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2011","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","810",""
"CENSUS","2008","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3,395",""
"CENSUS","2008","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3,395",""
"CENSUS","2008","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MAINE","23","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MAINE","23","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","551",""
"CENSUS","2008","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3,553",""
"CENSUS","2008","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","560",""
"CENSUS","2008","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","560",""
"CENSUS","2008","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1,386",""
"CENSUS","2008","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SORGHUM","SORGHUM, SILAGE, ORGANIC - PRODUCTION, MEASURED IN TONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,386",""
